Timestamp;Xp;Kills;Deaths
17-03-2021 23:21:52;3408,690041666667;147;400
17-03-2021 23:55:05;3408,690041666667;147;400
18-03-2021 02:43:41;3408,690041666667;147;400
18-03-2021 06:02:56;3408,690041666667;147;400
18-03-2021 12:02:58;3408,690041666667;147;400
18-03-2021 18:02:59;3408,690041666667;147;400
19-03-2021 08:42:41;3408,690041666667;147;400
19-03-2021 11:55:04;3408,690041666667;147;400
19-03-2021 17:55:07;3408,690041666667;147;400
19-03-2021 23:55:09;3408,690041666667;147;400
20-03-2021 05:55:07;3408,690041666667;147;400
20-03-2021 12:30:06;3408,690041666667;147;400
20-03-2021 17:55:06;3408,690041666667;147;400
20-03-2021 18:43:28;3408,690041666667;147;400
20-03-2021 23:55:03;3408,690041666667;147;400
